2 1000
0.104671 0.511834 0.72707
0.834411 0.907282 -0.519402
0.126646 0.295011 0.896929
0.121471 0.962027 0.059748
0.166745 0.208692 0.928644
0.384506 0.104851 0.841161
0.265651 0.414104 0.757948
0.286377 0.631502 0.519194
0.63371 0.0697732 0.593544
0.583466 0.0493639 0.657131
0.861372 0.574548 -0.0720673
0.393517 0.86673 0.0939243
0.227309 0.650817 0.524767
0.379342 0.317268 0.75544
0.957177 0.113536 0.0709222
0.989119 0.253092 -0.0424119
0.111231 0.253757 0.923235
0.702371 0.732643 -0.0300905
0.125548 0.697463 0.497783
0.405161 0.406895 0.670281
0.475055 0.724873 0.248882
0.757592 0.285707 0.344425
0.0457933 0.373626 0.858307
0.923406 0.709383 -0.355904
0.0820541 0.0131017 0.993095
0.64765 0.317492 0.479748
0.884777 0.395 0.0611442
0.983368 0.301071 -0.0576567
0.333978 0.508889 0.629491
0.878255 0.149818 0.206223
0.831582 0.835102 -0.388923
0.148558 0.355839 0.851309
0.740609 0.38107 0.306284
0.00169271 0.53896 0.70952
0.480994 0.949058 -0.132066
0.985469 0.930498 -0.836975
0.425707 0.0132387 0.818598
0.254348 0.485478 0.699618
0.70149 0.537866 0.218612
0.694058 0.0904561 0.510101
0.69516 0.810978 -0.140933
0.0891838 0.958921 0.0725175
0.236432 0.808977 0.289656
0.903366 0.180616 0.151309
0.603618 0.0764301 0.629804
0.0391883 0.577313 0.665174
0.767603 0.976037 -0.541863
0.179094 0.413699 0.796778
0.619383 0.11401 0.603367
0.562914 0.852513 -0.043651
0.885264 0.87192 -0.543937
0.459062 0.681792 0.324422
0.249564 0.0817074 0.931042
0.286825 0.938976 0.0360552
0.659822 0.402977 0.402244
0.766628 0.270635 0.339038
0.76252 0.338509 0.303975
0.120057 0.681208 0.521543
0.46656 0.756869 0.209472
0.748747 0.51028 0.178991
0.0681902 0.866455 0.244606
0.157665 0.338399 0.860628
0.789764 0.941509 -0.510167
0.494801 0.404184 0.591807
0.803158 0.261024 0.286803
0.8891 0.0990472 0.199691
0.338923 0.63792 0.478189
0.169209 0.378134 0.828383
0.433501 0.864798 0.0642017
0.220438 0.569524 0.62705
0.497096 0.154574 0.729003
0.54488 0.688385 0.229231
0.0824208 0.729555 0.460957
0.811425 0.874416 -0.423014
0.237892 0.986942 -0.0306473
0.491086 0.504853 0.503958
0.498813 0.706647 0.251836
0.707886 0.324127 0.393839
0.268693 0.568703 0.604381
0.0715248 0.533783 0.70996
0.806108 0.906361 -0.471299
0.982415 0.389343 -0.116728
0.651529 0.118886 0.561376
0.12377 0.285259 0.903308
0.45871 0.638484 0.381923
0.635306 0.0703693 0.591435
0.619512 0.712227 0.108937
0.259745 0.72881 0.401368
0.688864 0.603892 0.160781
0.249644 0.737179 0.394245
0.624029 0.107717 0.598985
0.971963 0.134117 0.0373
0.333536 0.781261 0.278385
0.143788 0.995639 -0.0119722
0.103127 0.921934 0.139403
0.798847 0.791849 -0.265182
0.188851 0.811855 0.305226
0.710049 0.356864 0.368478
0.318668 0.621123 0.512656
